edge_id,src_id,dst_id,edge_type,valid_from,valid_to,observed_at,public_at,source_class,source_reference,adjudication_status,confidence,research_use_only
GE:ISSUER:HEJFE-332D5C6DC3ACE6B1,EV:HEJFE-332D5C6DC3ACE6B1,ISS:GVKEY:7921,event_concerns_issuer,,,2015-05-19T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-332D5C6DC3ACE6B1,EV:HEJFE-332D5C6DC3ACE6B1,SEC:PERMNO:57809,event_observed_in_security,,,2015-05-19T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-7ED8DBD4804E4330,CASE:SEC-DUBOVOY-2015,EV:HEJFE-7ED8DBD4804E4330,case_contains_event,,,2015-02-19T19:29:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-7ED8DBD4804E4330,EV:HEJFE-7ED8DBD4804E4330,ISS:GVKEY:7922,event_concerns_issuer,,,2015-02-19T19:29:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-7ED8DBD4804E4330,EV:HEJFE-7ED8DBD4804E4330,SEC:PERMNO:57817,event_observed_in_security,,,2015-02-19T19:29:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-76DCF0FCA248E814,CASE:SEC-DUBOVOY-2015,EV:HEJFE-76DCF0FCA248E814,case_contains_event,,,2012-01-26T17:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-76DCF0FCA248E814,EV:HEJFE-76DCF0FCA248E814,ISS:GVKEY:3024,event_concerns_issuer,,,2012-01-26T17:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-76DCF0FCA248E814,EV:HEJFE-76DCF0FCA248E814,SEC:PERMNO:59192,event_observed_in_security,,,2012-01-26T17:17:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-D9C52E6CC595C380,CASE:SEC-DUBOVOY-2015,EV:HEJFE-D9C52E6CC595C380,case_contains_event,,,2015-02-17T19:05:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-D9C52E6CC595C380,EV:HEJFE-D9C52E6CC595C380,ISS:GVKEY:1632,event_concerns_issuer,,,2015-02-17T19:05:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-D9C52E6CC595C380,EV:HEJFE-D9C52E6CC595C380,SEC:PERMNO:60871,event_observed_in_security,,,2015-02-17T19:05:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-09EB83905864C50A,CASE:SEC-DUBOVOY-2015,EV:HEJFE-09EB83905864C50A,case_contains_event,,,2015-05-19T19:15:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-09EB83905864C50A,EV:HEJFE-09EB83905864C50A,ISS:GVKEY:1632,event_concerns_issuer,,,2015-05-19T19:15:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-09EB83905864C50A,EV:HEJFE-09EB83905864C50A,SEC:PERMNO:60871,event_observed_in_security,,,2015-05-19T19:15:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-B46D4F8F72DD0212,CASE:SEC-DUBOVOY-2015,EV:HEJFE-B46D4F8F72DD0212,case_contains_event,,,2013-10-17T18:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-B46D4F8F72DD0212,EV:HEJFE-B46D4F8F72DD0212,ISS:GVKEY:1161,event_concerns_issuer,,,2013-10-17T18:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-B46D4F8F72DD0212,EV:HEJFE-B46D4F8F72DD0212,SEC:PERMNO:61241,event_observed_in_security,,,2013-10-17T18:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-2FD552B9358078C6,CASE:SEC-DUBOVOY-2015,EV:HEJFE-2FD552B9358078C6,case_contains_event,,,2013-05-07T19:55:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-2FD552B9358078C6,EV:HEJFE-2FD552B9358078C6,ISS:GVKEY:2220,event_concerns_issuer,,,2013-05-07T19:55:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-2FD552B9358078C6,EV:HEJFE-2FD552B9358078C6,SEC:PERMNO:61516,event_observed_in_security,,,2013-05-07T19:55:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-C85CE64DFF947CFD,CASE:SEC-DUBOVOY-2015,EV:HEJFE-C85CE64DFF947CFD,case_contains_event,,,2012-01-24T20:20:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-C85CE64DFF947CFD,EV:HEJFE-C85CE64DFF947CFD,ISS:GVKEY:8901,event_concerns_issuer,,,2012-01-24T20:20:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-C85CE64DFF947CFD,EV:HEJFE-C85CE64DFF947CFD,SEC:PERMNO:66683,event_observed_in_security,,,2012-01-24T20:20:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-7B8A1A0CD3E2966F,CASE:SEC-DUBOVOY-2015,EV:HEJFE-7B8A1A0CD3E2966F,case_contains_event,,,2013-05-06T17:27:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-7B8A1A0CD3E2966F,EV:HEJFE-7B8A1A0CD3E2966F,ISS:GVKEY:11923,event_concerns_issuer,,,2013-05-06T17:27:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-7B8A1A0CD3E2966F,EV:HEJFE-7B8A1A0CD3E2966F,SEC:PERMNO:70332,event_observed_in_security,,,2013-05-06T17:27:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-824BABBAD988A068,CASE:SEC-DUBOVOY-2015,EV:HEJFE-824BABBAD988A068,case_contains_event,,,2012-01-25T19:54:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-824BABBAD988A068,EV:HEJFE-824BABBAD988A068,ISS:GVKEY:9715,event_concerns_issuer,,,2012-01-25T19:54:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-824BABBAD988A068,EV:HEJFE-824BABBAD988A068,SEC:PERMNO:70616,event_observed_in_security,,,2012-01-25T19:54:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-EC5EB2BE0D97833F,CASE:SEC-DUBOVOY-2015,EV:HEJFE-EC5EB2BE0D97833F,case_contains_event,,,2015-01-22T20:50:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-EC5EB2BE0D97833F,EV:HEJFE-EC5EB2BE0D97833F,ISS:GVKEY:10035,event_concerns_issuer,,,2015-01-22T20:50:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-EC5EB2BE0D97833F,EV:HEJFE-EC5EB2BE0D97833F,SEC:PERMNO:72726,event_observed_in_security,,,2015-01-22T20:50:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-D51AC412EDF93AA8,CASE:SEC-DUBOVOY-2015,EV:HEJFE-D51AC412EDF93AA8,case_contains_event,,,2015-04-30T19:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-D51AC412EDF93AA8,EV:HEJFE-D51AC412EDF93AA8,ISS:GVKEY:12471,event_concerns_issuer,,,2015-04-30T19:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-D51AC412EDF93AA8,EV:HEJFE-D51AC412EDF93AA8,SEC:PERMNO:75070,event_observed_in_security,,,2015-04-30T19:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-9B43F5B767ECD0FA,CASE:SEC-DUBOVOY-2015,EV:HEJFE-9B43F5B767ECD0FA,case_contains_event,,,2013-04-23T18:24:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-9B43F5B767ECD0FA,EV:HEJFE-9B43F5B767ECD0FA,ISS:GVKEY:14790,event_concerns_issuer,,,2013-04-23T18:24:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-9B43F5B767ECD0FA,EV:HEJFE-9B43F5B767ECD0FA,SEC:PERMNO:75342,event_observed_in_security,,,2013-04-23T18:24:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-2D6ABDFDE39E5919,CASE:SEC-DUBOVOY-2015,EV:HEJFE-2D6ABDFDE39E5919,case_contains_event,,,2013-07-23T19:18:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-2D6ABDFDE39E5919,EV:HEJFE-2D6ABDFDE39E5919,ISS:GVKEY:14790,event_concerns_issuer,,,2013-07-23T19:18:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-2D6ABDFDE39E5919,EV:HEJFE-2D6ABDFDE39E5919,SEC:PERMNO:75342,event_observed_in_security,,,2013-07-23T19:18:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-FBA59D82CEE8FD00,CASE:SEC-DUBOVOY-2015,EV:HEJFE-FBA59D82CEE8FD00,case_contains_event,,,2015-02-12T19:04:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-FBA59D82CEE8FD00,EV:HEJFE-FBA59D82CEE8FD00,ISS:GVKEY:16188,event_concerns_issuer,,,2015-02-12T19:04:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-FBA59D82CEE8FD00,EV:HEJFE-FBA59D82CEE8FD00,SEC:PERMNO:75654,event_observed_in_security,,,2015-02-12T19:04:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-8EAA8616B1750B40,CASE:SEC-DUBOVOY-2015,EV:HEJFE-8EAA8616B1750B40,case_contains_event,,,2015-05-04T19:09:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-8EAA8616B1750B40,EV:HEJFE-8EAA8616B1750B40,ISS:GVKEY:16188,event_concerns_issuer,,,2015-05-04T19:09:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-8EAA8616B1750B40,EV:HEJFE-8EAA8616B1750B40,SEC:PERMNO:75654,event_observed_in_security,,,2015-05-04T19:09:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-0B87675BF7BEDBCA,CASE:SEC-DUBOVOY-2015,EV:HEJFE-0B87675BF7BEDBCA,case_contains_event,,,2015-01-27T20:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-0B87675BF7BEDBCA,EV:HEJFE-0B87675BF7BEDBCA,ISS:GVKEY:16721,event_concerns_issuer,,,2015-01-27T20:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-0B87675BF7BEDBCA,EV:HEJFE-0B87675BF7BEDBCA,SEC:PERMNO:75828,event_observed_in_security,,,2015-01-27T20:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-B7EFA7CF95262283,CASE:SEC-DUBOVOY-2015,EV:HEJFE-B7EFA7CF95262283,case_contains_event,,,2013-04-18T18:24:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-B7EFA7CF95262283,EV:HEJFE-B7EFA7CF95262283,ISS:GVKEY:16597,event_concerns_issuer,,,2013-04-18T18:24:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-B7EFA7CF95262283,EV:HEJFE-B7EFA7CF95262283,SEC:PERMNO:75854,event_observed_in_security,,,2013-04-18T18:24:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-CCC7747CFBDE893E,CASE:SEC-DUBOVOY-2015,EV:HEJFE-CCC7747CFBDE893E,case_contains_event,,,2013-04-23T18:25:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-CCC7747CFBDE893E,EV:HEJFE-CCC7747CFBDE893E,ISS:GVKEY:24113,event_concerns_issuer,,,2013-04-23T18:25:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-CCC7747CFBDE893E,EV:HEJFE-CCC7747CFBDE893E,SEC:PERMNO:76695,event_observed_in_security,,,2013-04-23T18:25:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
